geo,time,gdp_nominal,gdp_const_2015,gfcf_total,gfcf_public,env_consumption,env_investment,population,real_gdp_per_capita,workers_thousands,hours_worked_thousands,value_added,short_rate,long_rate,long_rate_ecb,public_consumption,long_rate_oecd,long_rate_oecd_outlook,gdp_deflator_2015,env_consumption_const_2015,env_investment_const_2015,env_total_const_2015,env_total,public_consumption_const_2015,gfcf_private,gfcf_total_const_2015,gfcf_public_const_2015,gfcf_private_const_2015,gdp_nominal_bln,value_added_per_1000_workers,long_rate_filled,long_rate_source,gfcf_private_legacy_raw,population_legacy_raw
CZ,2019,229406.7,195931.5,59122.8,9842.0,1383.8,635.6,10649800.0,18570.0,5351.37,9542315.0,207645.5,2.1166666666666667,1.5483333333333333,1.55,44433.2,,1.54833333333333,117.08515476071994,1181.8748523909721,542.852764980273,1724.7276173712453,2019.4,37949.473689303755,49280.8,50495.55609404608,8405.847880641673,42089.70821340441,229.4067,38.80230669903221,1.5483333333333333,eurostat,1351107.089,10671870.0
CZ,2020,220310.6,185537.5,56257.1,10463.0,1408.2,649.4,10693939.0,17670.0,5227.23,8744379.0,200921.0,0.8624999999999999,1.1283333333333332,1.13,47231.6,,1.12833333333334,118.74181769184126,1185.9343467813171,546.9008413576106,1732.8351881389276,2057.6,39776.719708447985,45794.1,47377.664493900884,8811.554516668739,38566.10997723215,220.3106,38.43737505332653,1.1283333333333332,eurostat,1290510.371,10697858.0
CZ,2021,246012.3,193012.9,64546.1,11201.0,1497.4,748.8,10494836.0,18380.0,5279.24,9088648.0,224220.1,1.1258333333333332,1.9041666666666668,1.9,51431.9,,1.90416666666667,127.45899367347985,1174.8092126287995,587.4830629200246,1762.2922755488241,2246.2,40351.72294844608,53345.1,50640.67912332026,8787.92439605662,41852.75472726364,246.01229999999998,42.47204143020586,1.9041666666666668,eurostat,1268877.885,10505772.0
CZ,2022,286976.8,198508.3,79457.5,13006.0,1804.6,757.1,10516707.0,18450.0,5333.08,9489719.0,261260.4,6.279999999999999,4.3325,4.33,56234.0,,4.3325,144.5666503617229,1248.2823635220686,523.7030795869213,1771.9854431089898,2561.7,38898.32119599912,66451.5,54962.53790288971,8996.542402730813,45965.9955001589,286.97679999999997,48.98865196096815,4.3325,eurostat,1295179.593,10672118.0
DE,1995,1983157.1,2356242.3,465341.0,53369.0,3779.6,7005.0,81538603.0,28980.0,38046.0,58168381.0,1794752.4,,6.8500000000000005,6.85,389434.4,,,84.16609361439612,4490.6444361266185,8322.828943556715,12813.473379683333,10784.6,462697.48692885693,411972.0,552884.1603745361,63409.144595100406,489475.0157794357,1983.1571000000001,47.17322188929191,6.8500000000000005,eurostat,525069.4641,81678051.0
DE,1996,1975310.3,2380697.2,452996.2,51353.0,3734.4,5694.8,81817499.0,29220.0,38062.0,57682821.0,1786129.9,,6.215833333333333,6.22,392800.6,,6.21537826037426,82.97192519905514,4500.799506629414,6863.526411298519,11364.325917927934,9429.2,473413.86747100943,401643.2,545963.2266133782,61892.019350883755,484071.2072624944,1975.3103,46.9268535547265,6.215833333333333,eurostat,527684.0875,81914831.0
DE,1997,1958621.6,2424843.0,442112.1,47149.0,3611.2,4675.6,82012162.0,29750.0,38045.0,57301714.0,1772226.1,,5.640833333333333,5.64,382919.6,,5.64013783663155,80.77313046659104,4470.793665095901,5788.558612240363,10259.352277336264,8286.8,474068.04439550743,394963.1,547350.4585573344,58372.13405948346,488978.32449785084,1958.6216000000002,46.58236561966093,5.640833333333333,eurostat,543526.0865,82034771.0
DE,1998,2008652.6,2475658.3,455981.6,47575.0,3593.6,4143.8,82057379.0,30400.0,38500.0,57865881.0,1816027.3,,4.571666666666666,4.57,387074.3,,4.57380122407468,81.1361002445289,4429.101212862791,5107.22106129253,9536.322274155322,7737.4,477067.91284450574,408406.6,561995.9532510898,58636.044691102885,503359.9085599869,2008.6526000000001,47.16954025974026,4.571666666666666,eurostat,559435.755,82047195.0
DE,1999,2077240.0,2528379.2,474306.0,56229.0,3668.0,4069.0,82037011.0,31050.0,39125.0,58306738.0,1868803.0,,4.490833333333334,4.49,407595.0,,4.49060971929164,82.15698025043079,4464.623686044944,4952.713680075484,9417.337366120428,7737.0,496117.30951839936,418077.0,577316.7399218193,68440.9283649458,508875.81155687355,2077.24,47.764932907348246,4.490833333333334,eurostat,572113.9701,82100243.0
DE,2000,2129660.0,2601108.6,487329.0,55396.0,5203.0,3829.0,82163475.0,31930.0,39976.0,58546226.0,1915279.0,,5.263333333333333,5.26,413966.0,,5.26395865459653,81.87508972135957,6354.80219650085,4676.636096560014,11031.438293060864,9032.0,505606.77418348467,431933.0,595210.3401150419,67659.16249805134,527551.1776169905,2129.66,47.91072143285972,5.263333333333333,eurostat,590711.0314,82211508.0
DE,2001,2195530.0,2643666.4,472991.0,55599.0,5176.0,3323.0,82259540.0,32430.0,39865.0,58097389.0,1977509.0,,4.7975,4.8,422652.0,,4.79659324891804,83.0486781539456,6232.4893244000305,4001.267779169494,10233.757103569525,8499.0,508920.80331072677,417392.0,569534.6518619194,66947.4833746749,502587.1684872445,2195.53,49.605142355449644,4.7975,eurostat,565923.0907,82349925.0
DE,2002,2223360.0,2637632.1,442153.0,58261.0,5082.0,2488.0,82440309.0,32330.0,39674.0,57461348.0,2003527.0,,4.782500000000001,4.78,434366.0,,4.78357959512308,84.29378759835384,6028.914045498705,2951.58168933506,8980.495734833765,7570.0,515300.1334685341,383892.0,524538.0621722528,69116.60000094451,455421.4621713083,2223.36,50.499747945757925,4.782500000000001,eurostat,521845.9832,82488495.0
DE,2003,2240810.0,2623657.9,431667.0,56344.0,5122.0,2625.0,82536680.0,32170.0,39246.0,56634570.0,2015904.0,,4.070833333333333,4.07,438568.0,,4.07114252198349,85.4078574801997,5997.106298079711,3073.487706454362,9070.594004534074,7747.0,513498.4215025816,375323.0,505418.3686788705,65970.51098379603,439447.8576950745,2240.81,51.365846200886715,4.070833333333333,eurostat,502779.5568,82534176.0
DE,2004,2293040.0,2654147.1,431813.0,51372.0,5031.0,2299.0,82531671.0,32580.0,39370.0,56797160.0,2069017.0,,4.036666666666667,4.04,436826.0,,4.03715565593827,86.39460864848071,5823.280038769493,2661.045678618777,8484.32571738827,7330.0,505617.19861171197,380441.0,499814.7532063549,59462.043759027314,440352.70944732754,2293.04,52.553136906273814,4.036666666666667,eurostat,497423.8498,82516260.0
DE,2005,2325710.0,2677649.2,436406.0,51344.0,4868.0,2219.0,82500849.0,32920.0,39322.0,56304911.0,2095171.0,,3.353333333333333,3.35,440326.0,,3.35401753560449,86.85641121323883,5604.652474126181,2554.791257207477,8159.443731333658,7087.0,506958.5466972237,385062.0,502445.35078543756,59113.65584049603,443331.6949449416,2325.71,53.28241188138955,3.353333333333333,eurostat,500687.029,82469422.0
DE,2006,2426180.0,2781185.4,472193.0,56058.0,4976.0,2765.0,82437995.0,34260.0,39608.0,57527471.0,2184869.0,,3.7624999999999997,3.76,447752.0,,3.76412531864906,87.2354644174387,5704.102148397892,3169.582483987173,8873.684632385066,7741.0,513268.31695125665,416135.0,541285.5919932568,64260.56234623976,477025.0296470171,2426.18,55.16231569379923,3.7624999999999997,eurostat,539585.0708,82376451.0
DE,2007,2542220.0,2861537.1,501203.0,56801.0,4804.0,2524.0,82314906.0,35330.0,40281.0,58562791.0,2275687.0,,4.216666666666666,4.22,456952.0,,4.21695500351864,88.84106377652765,5407.409362053639,2841.0285657417535,8248.437927795392,7328.0,514347.7358053985,444402.0,564156.9097604849,63935.524390926046,500221.3853695589,2542.22,56.49529554876989,4.216666666666666,eurostat,562759.4491,82266372.0
DE,2008,2589280.0,2886944.7,516899.0,61384.0,5019.0,2440.0,82217837.0,35750.0,40851.0,59107021.0,2316889.0,,3.9841666666666664,3.98,475217.0,,3.98476822449734,89.68928292945826,5595.986316389112,2720.503409442007,8316.48972583112,7459.0,529848.142920001,455515.0,576321.9228840836,68440.73003491318,507881.1928491705,2589.28,56.7156005972926,3.9841666666666664,eurostat,575142.6696,82110097.0
DE,2009,2493970.0,2726876.5,469819.0,65696.0,5376.0,2460.0,82002356.0,33880.0,40903.0,57541115.0,2223746.0,,3.2225,3.22,498790.0,,3.2222178304787,91.45885411385517,5878.053089652241,2689.7341146846193,8567.78720433686,7836.0,545370.9264485941,404123.0,513694.3870028509,71831.20829200032,441863.1787108506,2493.97,54.36633009803682,3.2225,eurostat,514732.0014,81902307.0
DE,2010,2615260.0,2839623.0,501768.0,68494.0,5335.0,2345.0,81802257.0,35370.0,41099.0,58581224.0,2341162.0,,2.7433333333333336,2.74,512022.0,,2.74426737875651,92.09884551576036,5792.689332991749,2546.1774106589787,8338.866743650728,7680.0,555948.3369554079,433274.0,544814.6469047054,74370.09619005377,470444.5507146517,2615.26,56.96396505997713,2.7433333333333336,eurostat,543904.3185,81776930.0
DE,2011,2746910.0,2946335.1,549605.0,70525.0,5265.0,2938.0,80222065.0,36700.0,41570.0,59328001.0,2451563.0,,2.608333333333333,2.61,523421.0,,2.60918499146417,93.2314182456707,5647.237915148294,3151.2981946259615,8798.536109774255,8203.0,561421.2567492565,479080.0,589506.209754051,75645.10046834443,513861.10928570654,2746.91,58.97433245128698,2.608333333333333,eurostat,589209.1275,80274983.0
DE,2012,2799280.0,2959991.7,558913.0,69037.0,5314.0,3184.0,80327900.0,36820.0,42065.0,59143211.0,2499101.0,,1.495,1.5,538870.0,,1.49513021099502,94.5705354511636,5619.086298548198,3366.7991672144267,8985.885465762625,8498.0,569807.4959914692,489876.0,591001.2006737804,73000.5383501829,518000.66232359747,2799.28,59.41046000237727,1.495,eurostat,590233.6063,80425823.0
DE,2013,2866480.0,2971742.8,561175.0,69825.0,5275.0,3343.0,80523746.0,36910.0,42378.0,59148407.0,2555938.0,,1.5699999999999998,1.57,561975.0,,1.57140800604388,96.45787650263678,5468.708405431051,3465.761554380285,8934.469959811337,8618.0,582611.8305482683,491350.0,581782.4529701933,72389.11173634561,509393.3412338477,2866.48,60.31285100759828,1.5699999999999998,eurostat,580574.8677,80645605.0
DE,2014,2984470.0,3036532.3,590405.0,70127.0,5387.0,3295.0,80767463.0,37600.0,42756.0,59858672.0,2662091.0,,1.1633333333333333,1.16,583523.0,,1.16347229074002,98.28546859191981,5480.9730036153815,3352.4793107318883,8833.452314347269,8682.0,593702.2108759343,520278.0,600704.2632633265,71350.3237097709,529353.9395535556,2984.47,62.26239592104032,1.1633333333333333,eurostat,597540.2322,80982500.0
DE,2015,3087030.0,3087030.0,609619.0,73640.0,5604.0,3182.0,81197537.0,37950.0,43137.0,60460401.0,2753317.0,,0.49583333333333335,0.5,605942.0,,0.49519367547657,100.0,5604.0,3182.0,8786.0,8786.0,605942.0,535979.0,609619.0,73640.0,535979.0,3087.03,63.8272712520574,0.49583333333333335,eurostat,605836.0,81686611.0
DE,2016,3195210.0,3155630.7,640443.0,78084.0,5717.0,3454.0,82175684.0,38550.0,43686.0,60978246.0,2852146.0,,0.09,0.09,633891.0,,0.0914991922328881,101.25424372376652,5646.1831028007555,3411.2150493394806,9057.398152140237,9171.0,626038.9458137964,562359.0,632509.7857105167,77116.76778014592,555393.0179303709,3195.21,65.28741473240855,0.09,eurostat,627959.6952,82348669.0
DE,2017,3333110.0,3243922.3,671086.0,82833.0,6274.0,3053.0,82521653.0,39540.0,44290.0,61483908.0,2977318.0,,0.3175,0.32,657990.0,,0.316336113807796,102.74937842993342,6106.119663077427,2971.3075121733154,9077.427175250741,9327.0,640383.4359433082,588253.0,653129.0118291326,80616.54607135679,572512.4657577758,3333.11,67.22325581395349,0.3175,eurostat,648390.39,82657002.0
DE,2018,3434030.0,3280763.4,714880.0,90882.0,6607.0,3314.0,82792351.0,39930.0,44878.0,61964170.0,3069316.0,,0.3966666666666667,0.4,680525.0,,0.396363981890517,104.67167489127682,6312.118351848994,3166.0905430645626,9478.208894913558,9921.0,650152.0117136426,623998.0,682973.6896276387,86825.78175461484,596147.9078730239,3434.03,68.39244173091492,0.3966666666666667,eurostat,675720.5765,82905782.0
DE,2019,3537280.0,3312840.5,748216.0,95637.0,6764.0,3386.0,83019213.0,40300.0,45291.0,62141255.0,3161673.0,,-0.2525,-0.25,717506.0,,-0.253634457795785,106.7748356734953,6334.825951578614,3171.159176825131,9505.985128403745,10150.0,671980.4301025082,652579.0,700741.8885550479,89568.85711577823,611173.0314392697,3537.28,69.80797509438962,-0.2525,eurostat,692856.4095,83092962.0
DE,2020,3450720.0,3175956.8,736476.0,104573.0,6996.0,3472.0,83166711.0,38670.0,44966.0,59065847.0,3100097.0,,-0.51,-0.51,769045.0,,-0.511024005583788,108.6513519327467,6438.94427041313,3195.542382343395,9634.486652756525,10468.0,707809.8765637316,631903.0,677834.1796021699,96246.3863907822,581587.7932113877,3450.72,68.9431348129698,-0.51,eurostat,674837.9704,83160871.0
DE,2021,3682340.0,3300136.7,779975.0,105681.0,7398.0,2950.0,83155031.0,40250.0,45041.0,60410139.0,3294085.0,,-0.37333333333333335,-0.37,820185.0,,-0.373821169772257,111.58143842950506,6630.134997474433,2643.808900047253,9273.943897521685,10348.0,735055.0517577139,674294.0,699018.5921404596,94711.98927657414,604306.6028638855,3682.34,73.13525454585822,-0.37333333333333335,eurostat,697204.259,83196078.0
DE,2022,3989390.0,3359844.7,861750.0,114699.0,8064.0,3150.0,83237124.0,40710.0,45629.0,61297006.0,3591874.0,,1.1433333333333333,1.14,869815.0,,1.14258298496571,118.73733330591143,6791.461266208618,2652.9145571127415,9444.37582332136,11214.0,732553.9287285776,747051.0,725761.6252672714,96598.93548770614,629162.6897795652,3989.39,78.71910407854654,1.1433333333333333,eurostat,735243.0482,83797985.0
DK,1995,141320.3,204537.3,27495.3,4078.0,491.5,78.1,5215718.0,39110.0,2612.02,3706831.0,122373.4,6.2027833333333335,8.270833333333334,8.27,34023.0,,,69.09267893924482,711.3633565029228,113.03657811368926,824.3999346166121,569.6,49242.55438107618,23417.3,39794.80955453675,5902.217228522725,33892.592326014026,141.32029999999997,46.850100688356136,8.270833333333334,eurostat,291775.8041,5233373.0
DK,1996,147724.2,210460.2,28938.7,4512.0,481.2,69.2,5251027.0,39990.0,2637.97,3725510.0,127143.3,3.9834416666666668,7.194166666666667,7.19,35642.6,,7.19308333333334,70.19103849563956,685.5576015304194,98.58808401060895,784.1456855410283,550.4,50779.416808620386,24426.7,41228.4824675984,6428.171026818896,34800.31144077951,147.72420000000002,48.197401790012776,7.194166666666667,eurostat,303534.7639,5263074.0
DK,1997,152890.7,217128.6,31793.3,4487.0,511.0,88.5,5275121.0,41080.0,2674.42,3819311.0,131378.4,3.731116666666667,6.254166666666666,6.25,36208.8,,6.25258333333333,70.41481407792432,725.6995657682253,125.6837799813854,851.3833457496107,599.5,51422.13392757048,27306.3,45151.43640770826,6372.238652841541,38779.19775486671,152.8907,49.12407176135386,6.254166666666666,eurostat,338398.5659,5284991.0
DK,1998,158043.8,222179.6,34034.0,4268.0,530.8,80.9,5294860.0,41900.0,2712.12,3908531.0,134670.9,4.272091666666666,4.9383333333333335,4.94,38165.1,,4.93758333333333,71.13335337717773,746.2041008884879,113.73005230195683,859.9341531904447,611.6999999999999,53652.890223849354,29766.0,47845.347342951776,5999.99830932944,41845.34903362233,158.04379999999998,49.65521437104553,4.9383333333333335,eurostat,359139.7835,5304219.0
DK,1999,166899.4,228772.4,34869.3,4573.0,566.9,91.6,5313577.0,43000.0,2734.77,3983185.0,142421.9,3.437825,4.91,4.91,40691.7,,4.909,72.95434239444968,777.0613528868288,125.55798187411098,902.6193347609398,658.5,55776.94029505199,30296.300000000003,47796.05826815435,6268.304051422594,41527.75421673176,166.89939999999999,52.0782003605422,4.91,eurostat,355598.494,5321799.0
DK,2000,177893.5,237291.9,38175.2,4935.0,583.0,89.7,5330020.0,44450.0,2755.15,4038877.0,153239.7,4.9972,5.641666666666667,5.64,42506.8,,5.64183333333334,74.96821425425816,777.6629146090216,119.650709160256,897.3136237692777,672.7,56699.76325678005,33240.2,50921.84785211376,6582.789851793348,44339.05800032041,177.8935,55.61936736656806,5.641666666666667,eurostat,380216.9174,5339616.0
DK,2001,184146.3,239546.2,39156.5,5529.0,654.4,167.5,5349212.0,44710.0,2782.47,4086550.0,158596.1,4.7026666666666666,5.080833333333333,5.08,44777.7,,5.07916666666667,76.87297899110901,851.2744121386096,217.89190714122415,1069.1663192798337,821.9,58248.94597252294,33627.5,50936.623653584145,7192.384206470618,43744.23944711352,184.1463,56.998314447235735,5.080833333333333,eurostat,379619.051,5358783.0
DK,2002,189957.5,240639.8,39106.8,5196.0,727.6,215.2,5368354.0,44770.0,2784.2,4072128.0,163234.3,3.5437083333333335,5.056666666666667,5.06,47207.5,,5.05591666666667,78.93852139172324,921.729957911638,272.6172167984943,1194.3471747101323,942.8,59802.86831791321,33910.8,49540.83166308253,6582.337632365133,42958.4940307174,189.9575,58.62879821851878,5.056666666666667,eurostat,368422.5156,5375931.0
DK,2003,193641.7,241701.3,40079.3,5080.0,714.9,212.8,5383507.0,44850.0,2758.65,4021640.0,166627.9,2.42335,4.308333333333334,4.31,48419.2,,4.30775,80.11611853142703,892.3297996764123,265.61446547928466,1157.944265155697,927.7,60436.27785213616,34999.3,50026.51243554461,6340.796450351343,43685.71598519327,193.64170000000001,60.401971979047715,4.308333333333334,eurostat,370955.6448,5390574.0
DK,2004,202915.9,248411.7,41918.3,5722.0,777.9,212.1,5397640.0,45980.0,2744.15,4001178.0,174060.5,2.19505,4.305,4.3,50479.4,,4.30458333333333,81.68532319532453,952.3130589076559,259.6549682405371,1211.968027148193,990.0,61797.39275719646,36196.3,51316.807426672836,7004.930354890869,44311.877071781964,202.9159,63.429659457391175,4.305,eurostat,380648.8734,5404523.0
DK,2005,213381.8,254273.3,45178.0,5780.0,817.6,228.0,5411405.0,46930.0,2783.16,4039378.0,181404.8,2.224241666666667,3.4050000000000002,3.4,52226.0,,3.40375,83.9182879209103,974.2810777676447,271.69286415242533,1245.97394192007,1045.6,62234.34878607265,39398.0,53835.70270472926,6887.6524333378,46948.05027139146,213.3818,65.17943632417827,3.4050000000000002,eurostat,399807.5757,5419432.0
DK,2006,225930.8,263977.6,52584.9,6594.0,803.0,242.7,5427459.0,48550.0,2845.94,4142840.0,191977.1,3.1804666666666668,3.8116666666666665,3.81,54701.8,,3.812,85.58711042149031,938.2253893670097,283.57073723458683,1221.7961266015966,1045.7,63913.59602002029,45990.9,61440.209560803574,7704.431155026229,53735.77840577734,225.93079999999998,67.45648186539421,3.8116666666666665,eurostat,457091.1082,5437272.0
DK,2007,233960.3,266583.5,54976.9,7064.0,694.8,273.4,5447084.0,48820.0,2912.41,4172813.0,198617.0,4.441658333333334,4.286666666666667,4.29,56912.1,,4.28641666666667,87.76248342451801,791.6822460904693,311.5226339682416,1103.2048800587108,968.1999999999999,64847.86867836125,47912.9,62642.826245093725,8048.997389728088,54593.828855365646,233.9603,68.19678548006634,4.286666666666667,eurostat,465488.3349,5461438.0
DK,2008,242720.1,265471.4,55678.5,7204.0,820.7,123.8,5475791.0,48330.0,2948.87,4216786.0,208477.3,5.262549999999999,4.285833333333334,4.28,60757.600000000006,,4.28433333333333,91.42984894041317,897.6280826351011,135.40435802391312,1033.0324406590144,944.5,66452.69647070846,48474.5,60897.50846716032,7879.264904719468,53018.24356244085,242.7201,70.69735186698634,4.285833333333334,eurostat,452214.1563,5493621.0
DK,2009,232270.0,252265.6,46691.9,7204.0,813.6,93.3,5511451.0,45680.0,2856.33,4047044.0,200452.6,2.4992916666666667,3.5875,3.59,64716.0,,3.58633333333333,92.07359227734578,883.6409874714772,101.33198639514359,984.9729738666208,906.9,70287.25435742886,39487.9,50711.50027399148,7824.176098506049,42887.32417548543,232.27,70.17837574790028,3.5875,eurostat,377519.9196,5523095.0
DK,2010,243429.9,256258.7,43802.6,7955.0,791.4,127.9,5534738.0,46190.0,2789.86,3967990.0,210164.9,1.24845,2.9275,2.93,66651.5,,2.92608333333334,94.99380899068012,833.1069239234786,134.6403532598091,967.7472771832877,919.3,70164.04617119754,35847.6,46111.00498591175,8374.229946691019,37736.77503922074,243.4299,75.3317012323199,2.9275,eurostat,345446.2873,5547683.0
DK,2011,248105.0,259617.7,45024.9,8170.0,787.0,85.9,5560628.0,46610.0,2786.63,4003930.0,214063.8,1.3839833333333333,2.73,2.73,65957.6,,2.72925,95.56551806752775,823.5187920436912,89.88597742891116,913.4047694726023,872.9,69018.19959097964,36854.9,47114.16932641422,8549.108679792831,38565.060646621394,248.105,76.81816387536199,2.73,eurostat,351080.8074,5570572.0
DK,2012,254300.7,259603.6,47805.1,9628.0,831.3,123.9,5580516.0,46430.0,2767.15,3938409.0,219552.4,0.6200083333333333,1.4033333333333333,1.4,67549.3,,1.40341666666667,97.95730875843016,848.6349926681287,126.4836708668124,975.1186635349411,955.1999999999999,68957.89692077137,38177.1,48801.97364128372,9828.771453637368,38973.20218764636,254.3007,79.34242813002547,1.4033333333333333,eurostat,363541.2961,5591572.0
DK,2013,259530.9,263219.0,48808.8,9447.0,840.8,116.0,5602628.0,46890.0,2768.25,3946826.0,224650.0,0.271375,1.7458333333333333,1.75,67487.2,,1.745,98.59884734764589,852.748305500424,117.64843415562463,970.3967396560486,956.8,68446.23625471957,39361.8,49502.40425012975,9581.247909208498,39921.156340921254,259.5309,81.15235256931274,1.7458333333333333,eurostat,373013.5641,5614932.0
DK,2014,265635.7,266583.0,51358.7,10181.0,879.8,110.4,5627235.0,47240.0,2786.2,3938742.0,230431.5,0.31495,1.3266666666666667,1.32,68775.9,,1.32483333333333,99.64465100925416,882.9375095290278,110.79370431007578,993.7312138391036,990.1999999999999,69021.16601684185,41177.7,51541.85345606784,10217.307097652912,41324.54635841492,265.6357,82.70457971430623,1.3266666666666667,eurostat,381108.0455,5643475.0
DK,2015,272193.0,272193.0,53902.1,9833.0,875.6,102.7,5659715.0,47900.0,2827.15,3977497.0,236102.6,-0.12333333333333334,0.6908333333333333,0.69,69752.8,,0.6905,100.0,875.6,102.70000000000002,978.3000000000001,978.3000000000001,69752.8,44069.1,53902.1,9833.0,44069.1,272.193,83.51258334364996,0.6908333333333333,eurostat,404229.526,5683483.0
DK,2016,282265.1,280557.6,59233.0,10574.0,836.5,108.2,5707251.0,48970.0,2873.41,4057307.0,244843.6,-0.14425,0.32083333333333336,0.32,70633.3,,0.320333333333334,100.6086094263709,831.4397791296198,107.54546814324549,938.9852472728652,944.7,70206.0195471562,48659.0,58874.68312873253,10510.034936660608,48364.64819207192,282.26509999999996,85.21011620339597,0.32083333333333336,eurostat,441238.0929,5728010.0
DK,2017,294355.0,289132.8,62492.7,9885.0,867.1,90.4,5748769.0,50150.0,2916.64,4095180.0,255937.6,-0.26376666666666665,0.4766666666666667,0.48,72202.2,,0.476416666666667,101.80615966088939,851.716637665404,88.79619887550747,940.5128365409115,957.5,70921.24900939342,52607.7,61384.00683039187,9709.628604915832,51674.37822547604,294.355,87.7508365790773,0.4766666666666667,eurostat,457618.5939,5764980.0
DK,2018,301017.3,294510.7,65510.2,10247.0,859.6,89.6,5781190.0,50830.0,2961.81,4089619.0,261071.1,-0.299225,0.45583333333333337,0.45,73615.8,,0.454833333333333,102.20929154696246,841.0194288501028,87.66326294203024,928.682691792133,949.2,72024.56732240973,55263.2,64094.17285697533,10025.50731436366,54068.66554261168,301.0173,88.14579598286184,0.45583333333333337,eurostat,478689.8353,5793636.0
DK,2019,308546.2,299550.9,65885.1,9953.0,872.7,97.7,5806081.0,51500.0,3004.19,4122911.0,268551.8,-0.37199166666666666,-0.185,-0.18,74899.6,,-0.183416666666667,103.00292871762362,847.257462350857,94.85167190521226,942.1091342560693,970.4000000000001,72715.99063491951,55932.100000000006,63964.29773431013,9662.832041684518,54301.46569262562,308.5462,89.39241526002017,-0.185,eurostat,475784.2667,5814422.0
DK,2020,312118.3,294218.6,69241.6,11117.0,896.5,126.4,5822763.0,50470.0,2970.85,3982709.0,271165.3,-0.24056666666666665,-0.36,-0.36,77285.4,,-0.35925,106.08380979312662,845.0865421860877,119.15107521731343,964.2376174034011,1022.9,72853.15275791261,58124.600000000006,65270.65735575261,10479.4501834721,54791.207172280505,312.1183,91.27532524361715,-0.36,eurostat,488647.3545,5831404.0
DK,2021,343318.6,313343.6,79671.3,10962.0,941.6,114.3,5840045.0,53520.0,3038.18,4219498.0,299078.6,-0.23007499999999997,-0.060000000000000005,-0.06,82499.4,,-0.0608333333333333,109.56617591678909,859.3893070751193,104.32051592893599,963.7098230040552,1055.9,75296.41270190431,68709.3,72715.2329022663,10004.91247255465,62710.32042971166,343.3186,98.44005292642305,-0.060000000000000005,eurostat,518370.1378,5856733.0
DK,2022,380567.4,314734.3,87872.0,11650.0,1027.9,157.2,5873420.0,53290.0,3161.16,4379839.0,335283.5,0.6157416666666666,1.48,1.48,83938.4,,1.47775,120.91704018278276,850.086967433364,130.00649020383773,980.0934576372017,1185.1000000000001,69418.17288375199,76222.0,72671.3123867152,9634.70490378314,63036.607482932064,380.5674,106.06343873767858,1.48,eurostat,554049.1868,5903037.0
EE,1995,2988.1,9285.2,792.0,161.0,14.7,4.6,1448075.0,6410.0,633.6,1290790.0,2646.2,,,,734.2,,,32.18132081161418,45.67867206586126,14.294006224691275,59.97267829055253,19.299999999999997,2281.4476891670297,631.0,2461.0549847729326,500.29021786419474,1960.764766908738,2.9880999999999998,4.17645202020202,,,2345.86818,1436634.0
EE,1996,3770.0,9744.1,1019.0,184.0,17.0,5.7,1425192.0,6840.0,618.7,1259625.0,3317.2,,,,852.6,,,38.69007912480373,43.9389124668435,14.732458885941643,58.671371352785144,22.7,2203.665692307692,835.0,2633.7501061007956,475.57411140583554,2158.17599469496,3.77,5.361564570874413,,,2558.979959,1415594.0
EE,1997,4553.7,11015.8,1302.2,211.0,18.7,6.7,1405996.0,7830.0,619.0,1250485.0,3994.6,,,,929.3000000000001,,,41.33789647597088,45.23694138832158,16.20788809100292,61.444829479324504,25.4,2248.058269099853,1091.2,3150.1361003140305,510.42752047785314,2639.7085798361773,4.5537,6.453311793214863,,,3148.741422,1399535.0
EE,1998,5067.5,11493.8,1588.0,268.0,20.3,8.3,1393074.0,8250.0,607.4,1251814.0,4515.4,,,,1049.1,,,44.088987106091984,46.04324420325604,18.825562900838676,64.86880710409471,28.6,2379.5057878638377,1320.0,3601.8064923532306,607.861549087321,2993.94494326591,5.0675,7.433980902206124,,,3608.252664,1386156.0
EE,1999,5406.9,11445.0,1400.7,254.0,22.2,8.1,1379237.0,8300.0,580.3,1173911.0,4863.4,,,,1185.5,,,47.242463958060284,46.99162181656772,17.145591743882818,64.13721356045053,30.299999999999997,2509.394939799146,1146.7,2964.9173278588473,537.6518892526217,2427.265438606226,5.406899999999999,8.380837497845942,,,2950.984114,1390244.0
EE,2000,6171.6,12599.5,1647.0,270.0,24.3,8.2,1401250.0,8990.0,585.3,1157649.0,5512.9,,,,1207.2,,,48.98289614667249,49.60915321796617,16.740537299889816,66.34969051785598,32.5,2464.533735174023,1377.0,3362.3981625510405,551.2128135329574,2811.185349018083,6.171600000000001,9.418930463010422,,,3346.756142,1396985.0
EE,2001,6982.1,13340.4,1916.6,326.0,36.0,9.9,1392720.0,9580.0,588.6,1159834.0,6232.0,,,,1296.7,,,52.33801085424725,68.78366107618051,18.915506795949643,87.69916787213015,45.9,2477.54925881898,1590.6,3661.9656894057657,622.8742641898568,3039.0914252159087,6.9821,10.587835541963981,,,3646.597538,1388115.0
EE,2002,7824.9,14265.3,2390.7,462.0,34.7,13.2,1383510.0,10310.0,588.5,1160928.0,6964.8,,,,1424.2,,,54.85268448613068,63.26034965303072,24.064455775792663,87.32480542882338,47.900000000000006,2596.4089330215083,1928.6999999999998,4358.401092665721,842.2559521527432,3516.1451405129774,7.8248999999999995,11.83483432455395,,,4337.919509,1379350.0
